route_name,route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability,state,id
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4625,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,08h 10m,05:55,3.9,574.0,34,Andhra Pradesh,2591
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9200,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,08h 00m,06:00,3.7,605.0,24,Andhra Pradesh,2592
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,07h 25m,05:25,3.1,579.0,35,Andhra Pradesh,2593
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,07h 10m,05:10,4.5,929.0,41,Andhra Pradesh,2594
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9330,STAR LINER(NON-AC SLEEPER 2+1),22:15,07h 10m,05:25,3.7,784.0,27,Andhra Pradesh,2595
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,07h 25m,05:55,3.9,605.0,33,Andhra Pradesh,2596
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3455,INDRA(A.C. Seater),22:30,07h 20m,05:50,3.4,732.0,32,Andhra Pradesh,2597
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,07h 20m,06:00,2.7,574.0,34,Andhra Pradesh,2598
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 5047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,08h 15m,07:00,3.8,605.0,33,Andhra Pradesh,2599
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15,07h 25m,06:40,4.5,595.0,29,Andhra Pradesh,2600
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,4.5,550.0,26,Andhra Pradesh,2601
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,A/C Sleeper (2+1),23:45,06h 35m,06:20,4.5,624.0,26,Andhra Pradesh,2602
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Sleeper (2+1),22:20,08h 13m,06:33,4.7,500.0,19,Andhra Pradesh,2603
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),23:30,07h 25m,06:55,4.4,550.0,17,Andhra Pradesh,2604
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Seater / Sleeper (2+1),23:20,08h 49m,08:09,4.3,450.0,25,Andhra Pradesh,2605
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,07h 45m,03:45,4.3,522.0,36,Andhra Pradesh,2606
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:30,07h 25m,05:55,4.2,550.0,32,Andhra Pradesh,2607
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07h 25m,07:10,4.5,442.0,35,Andhra Pradesh,2608
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,4.2,550.0,29,Andhra Pradesh,2609
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater (2+2),21:45,07h 45m,05:30,4.4,579.0,34,Andhra Pradesh,2610
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Sleeper (2+1),21:25,07h 50m,05:15,4.1,780.0,19,Andhra Pradesh,2611
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,4.1,550.0,32,Andhra Pradesh,2612
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07h 45m,07:15,4.0,522.0,31,Andhra Pradesh,2613
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,07h 45m,04:45,3.9,522.0,30,Andhra Pradesh,2614
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 40m,04:40,4.3,500.0,33,Andhra Pradesh,2615
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,A/C Sleeper (2+1),01:00,07h 20m,08:20,4.6,563.0,11,Andhra Pradesh,2616
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:35,08h 25m,06:00,4.0,450.0,32,Andhra Pradesh,2617
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,06h 25m,05:30,4.1,450.0,30,Andhra Pradesh,2618
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,3.9,450.0,27,Andhra Pradesh,2619
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 10m,05:30,3.9,470.0,30,Andhra Pradesh,2620
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:05,07h 55m,07:00,3.6,670.0,26,Andhra Pradesh,2621
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),06:00,08h 25m,14:25,4.1,522.0,33,Andhra Pradesh,2622
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Amaravathi Travels,NON A/C Sleeper (2+1),21:30,07h 45m,05:15,3.9,630.0,27,Andhra Pradesh,2623
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),15:00,08h 25m,23:25,3.5,522.0,38,Andhra Pradesh,2624
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),20:45,08h 45m,05:30,3.9,600.0,26,Andhra Pradesh,2625
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SAMANVI CITICONNECT,A/C Sleeper (2+1),03:00,07h 29m,10:29,4.1,800.0,3,Andhra Pradesh,2626
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,3.7,450.0,33,Andhra Pradesh,2627
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,3.4,490.0,30,Andhra Pradesh,2628
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Amaravathi Travels,NON A/C Hi-Tech Push Back (2+2),21:00,07h 45m,04:45,3.6,450.0,30,Andhra Pradesh,2629
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,PRL BUS,A/C Seater / Sleeper (2+1),23:59,08h 16m,08:15,3.9,1200.0,49,Andhra Pradesh,2630
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,07h 20m,04:45,4.3,500.0,43,Andhra Pradesh,2631
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,08h 15m,02:00,4.5,450.0,30,Andhra Pradesh,2632
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 50m,06:10,3.9,470.0,34,Andhra Pradesh,2633
Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,4.6,899.0,32,Andhra Pradesh,2634
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,04h 15m,05:15,4.1,302.0,31,Andhra Pradesh,2635
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4388,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,04h 15m,08:15,4.3,302.0,18,Andhra Pradesh,2636
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4394,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,05h 15m,09:45,4.0,302.0,13,Andhra Pradesh,2637
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4380,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,05h 15m,10:15,4.2,302.0,26,Andhra Pradesh,2638
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4392,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,05h 15m,10:45,4.0,302.0,34,Andhra Pradesh,2639
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,05h 45m,12:45,3.8,299.0,28,Andhra Pradesh,2640
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 45862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:15,06h 35m,14:50,3.8,300.0,29,Andhra Pradesh,2641
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,04h 15m,13:15,4.1,302.0,34,Andhra Pradesh,2642
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,04h 15m,14:15,3.0,302.0,33,Andhra Pradesh,2643
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",12:15,04h 35m,16:50,4.2,313.0,32,Andhra Pradesh,2644
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36403,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,04h 15m,17:15,4.2,302.0,34,Andhra Pradesh,2645
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4399,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,04h 15m,18:00,2.1,302.0,34,Andhra Pradesh,2646
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:15,04h 15m,18:30,3.6,302.0,34,Andhra Pradesh,2647
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,04h 15m,19:15,3.7,302.0,33,Andhra Pradesh,2648
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,04h 15m,20:15,3.8,302.0,32,Andhra Pradesh,2649
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 36431,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04h 15m,23:30,3.5,302.0,33,Andhra Pradesh,2650
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4409,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04h 15m,00:15,4.0,302.0,32,Andhra Pradesh,2651
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4407,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 35m,03:35,3.4,313.0,33,Andhra Pradesh,2652
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,APSRTC - 4419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04h 15m,04:00,4.2,302.0,24,Andhra Pradesh,2653
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Dosti Tours and Travels,A/C Sleeper (2+1),22:00,05h 15m,03:15,4.8,1199.0,23,Andhra Pradesh,2654
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:55,04h 50m,02:45,3.6,599.0,26,Andhra Pradesh,2655
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 15m,02:45,2.8,599.0,35,Andhra Pradesh,2656
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,SHANU TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,06h 15m,04:05,2.7,599.0,26,Andhra Pradesh,2657
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,4.1,700.0,41,Andhra Pradesh,2658
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 00m,03:30,3.0,560.0,31,Andhra Pradesh,2659
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,4.3,3000.0,40,Andhra Pradesh,2660
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Chandu Travels,Non A/C Seater / Sleeper (2+1),22:00,04h 45m,02:45,3.6,3800.0,44,Andhra Pradesh,2661
Hyderabad to Macherla (andhra pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-macherla,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,05h 30m,03:00,2.9,5000.0,25,Andhra Pradesh,2662
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3356,NIGHT RIDER (SEATER CUM SLEEPER),15:00,11h 10m,02:10,3.4,997.0,22,Andhra Pradesh,2663
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3500,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,12h 30m,04:15,4.5,728.0,33,Andhra Pradesh,2664
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,12h 15m,05:00,3.9,731.0,33,Andhra Pradesh,2665
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:45,09h 15m,02:00,4.4,699.0,33,Andhra Pradesh,2666
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,12h 15m,05:30,4.1,731.0,33,Andhra Pradesh,2667
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 3360,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),17:45,10h 45m,04:30,3.9,1123.0,43,Andhra Pradesh,2668
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2826,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,13h 05m,07:20,4.6,723.0,33,Andhra Pradesh,2669
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2782,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,11h 20m,05:50,2.7,668.0,29,Andhra Pradesh,2670
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2680,VENNELA (A.C. SLEEPER),19:00,10h 30m,05:30,4.3,1303.0,21,Andhra Pradesh,2671
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2784,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,10h 45m,06:00,4.2,718.0,32,Andhra Pradesh,2672
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2798,INDRA(A.C. Seater),19:15,11h 00m,06:15,4.1,886.0,37,Andhra Pradesh,2673
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 4944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:20,11h 30m,06:50,3.2,686.0,14,Andhra Pradesh,2674
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 05m,06:35,3.2,686.0,33,Andhra Pradesh,2675
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,11h 15m,07:15,2.7,733.0,28,Andhra Pradesh,2676
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,10h 10m,06:10,3.7,726.0,33,Andhra Pradesh,2677
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 2587,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,11h 30m,08:00,3.9,733.0,33,Andhra Pradesh,2678
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,APSRTC - 98026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:35,10h 25m,08:00,3.5,718.0,11,Andhra Pradesh,2679
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,08h 45m,06:15,4.7,552.0,42,Andhra Pradesh,2680
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mythri Tours And Travels,A/C Sleeper (2+1),22:45,08h 55m,07:40,4.6,693.0,29,Andhra Pradesh,2681
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mythri Tours And Travels,A/C Sleeper (2+1),23:00,08h 40m,07:40,4.5,665.0,27,Andhra Pradesh,2682
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,AdSrivastav Travels,Non A/C Seater / Sleeper (2+1),23:00,08h 45m,07:45,3.6,439.0,31,Andhra Pradesh,2683
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,SAMANVI CITICONNECT,A/C Sleeper (2+1),20:40,10h 00m,06:40,4.5,899.0,29,Andhra Pradesh,2684
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mythri Tours And Travels,A/C Sleeper (2+1),21:00,08h 00m,05:00,4.6,819.0,26,Andhra Pradesh,2685
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,BSR Tours And Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,08h 30m,06:00,4.5,1080.0,21,Andhra Pradesh,2686
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),23:15,08h 00m,07:15,4.6,425.0,42,Andhra Pradesh,2687
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,AC Sleeper (2+1),22:30,08h 20m,06:50,4.6,900.0,31,Andhra Pradesh,2688
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mozo travels,A/C Seater / Sleeper (2+1),22:40,09h 40m,08:20,4.4,555.0,31,Andhra Pradesh,2689
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 05m,06:35,3.0,444.0,35,Andhra Pradesh,2690
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),22:00,09h 40m,07:40,4.0,499.0,31,Andhra Pradesh,2691
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Go Tour Travels and Holidays,A/C Sleeper (2+1),21:45,10h 15m,08:00,4.2,846.0,29,Andhra Pradesh,2692
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,BSR Tours And Travels,A/C Seater / Sleeper (2+1),21:10,07h 50m,05:00,4.3,610.0,32,Andhra Pradesh,2693
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),20:40,11h 00m,07:40,4.2,449.0,35,Andhra Pradesh,2694
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,09h 20m,07:00,4.1,666.0,32,Andhra Pradesh,2695
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mozo travels,A/C Seater / Sleeper (2+1),21:40,10h 35m,08:15,4.0,555.0,30,Andhra Pradesh,2696
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:00,09h 30m,07:30,4.0,444.0,37,Andhra Pradesh,2697
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),20:00,09h 30m,05:30,4.5,549.0,33,Andhra Pradesh,2698
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,V Kaveri Travels,A/C Sleeper (2+1),21:30,10h 00m,07:30,3.9,800.0,29,Andhra Pradesh,2699
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mozo travels,A/C Sleeper (2+1),21:35,10h 45m,08:20,3.8,800.0,26,Andhra Pradesh,2700
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),22:00,09h 45m,07:45,3.9,449.0,36,Andhra Pradesh,2701
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,LIMOLINER,A/C Sleeper (2+1),17:20,11h 10m,04:30,4.2,711.0,25,Andhra Pradesh,2702
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Vikram Travels,A/C Sleeper (2+1),20:30,09h 45m,06:15,4.0,1000.0,27,Andhra Pradesh,2703
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Kaveri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:40,09h 20m,07:00,3.7,600.0,37,Andhra Pradesh,2704
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),21:00,10h 15m,07:15,3.8,444.0,31,Andhra Pradesh,2705
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Sri NVR Travels,NON A/C Sleeper (2+1),22:30,09h 10m,07:40,4.0,569.0,30,Andhra Pradesh,2706
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:45,08h 25m,05:10,4.7,555.0,42,Andhra Pradesh,2707
Hyderabad to Rajahmundry,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),21:40,10h 20m,08:00,3.3,550.0,36,Andhra Pradesh,2708
